Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2019-09-09 16:34:35.382,VR2W-128373,A69-1602-59337,,,,,CESI14
2019-09-09 16:34:38.325,VR2W-128370,A69-1602-59335,,,,,CESI05
2019-09-09 16:34:38.652,VR2W-131531,A69-1602-59337,,,,,CESI04
2019-09-09 16:34:41.914,VR2W-128373,A69-1602-59335,,,,,CESI14
2019-09-09 16:34:45.218,VR2W-131531,A69-1602-59335,,,,,CESI04
2019-09-09 16:34:45.941,VR2W-128365,A69-1602-59337,,,,,CESI07
2019-09-09 16:34:48.591,VR2W-128372,A69-1602-59337,,,,,CESI06
2019-09-09 16:34:52.510,VR2W-128365,A69-1602-59335,,,,,CESI07
2019-09-09 16:34:53.471,VR2W-128361,A69-1602-59337,,,,,CESI01
2019-09-09 16:34:55.114,VR2W-128372,A69-1602-59335,,,,,CESI06
2019-09-09 16:34:58.381,VR2W-128963,A69-1602-59337,,,,,Loaner 1
2019-09-09 16:34:59.419,VR2W-128367,A69-1602-59337,,,,,CESI03
2019-09-09 16:35:00.032,VR2W-128361,A69-1602-59335,,,,,CESI01
2019-09-09 16:35:02.689,VR2W-135176,A69-1602-59337,,,,,CESI 17
2019-09-09 16:35:03.046,VR2W-135178,A69-1602-59337,,,,,CESI 16
2019-09-09 16:35:03.938,VR2W-128961,A69-1602-59337,,,,,Loaner 3
2019-09-09 16:35:04.270,VR2W-128369,A69-1602-59337,,,,,CESI11
2019-09-09 16:35:04.531,VR2W-128973,A69-1602-59337,,,,,Loaner 4
2019-09-09 16:35:04.922,VR2W-128963,A69-1602-59335,,,,,Loaner 1
2019-09-09 16:35:05.496,VR2W-128368,A69-1602-59335,,,,,CESI08
2019-09-09 16:35:06.057,VR2W-128367,A69-1602-59335,,,,,CESI03
2019-09-09 16:35:06.920,VR2W-128967,A69-1602-59337,,,,,Loaner 2
2019-09-09 16:35:09.364,VR2W-135176,A69-1602-59335,,,,,CESI 17
2019-09-09 16:35:09.728,VR2W-135178,A69-1602-59335,,,,,CESI 16
2019-09-09 16:35:10.573,VR2W-128961,A69-1602-59335,,,,,Loaner 3
2019-09-09 16:35:11.170,VR2W-128973,A69-1602-59335,,,,,Loaner 4
2019-09-09 16:35:13.527,VR2W-128967,A69-1602-59335,,,,,Loaner 2
2019-09-09 16:35:30.830,VR2W-128371,A69-1602-59335,,,,,CESI15
2019-09-09 16:35:52.551,VR2W-128355,A69-1602-59336,,,,,CESI10
2019-09-09 16:36:04.110,VR2W-128355,A69-1602-59334,,,,,CESI10
2019-09-09 16:36:25.296,VR2W-128959,A69-1602-59336,,,,,CESI12
2019-09-09 16:36:36.886,VR2W-128959,A69-1602-59334,,,,,CESI12
2019-09-09 16:36:56.182,VR2W-128344,A69-1602-59336,,,,,CESI13
2019-09-09 16:37:07.839,VR2W-128370,A69-1602-59336,,,,,CESI05
2019-09-09 16:37:07.854,VR2W-128344,A69-1602-59334,,,,,CESI13
2019-09-09 16:37:11.467,VR2W-128373,A69-1602-59336,,,,,CESI14
2019-09-09 16:37:14.734,VR2W-131531,A69-1602-59336,,,,,CESI04
2019-09-09 16:37:19.449,VR2W-128370,A69-1602-59334,,,,,CESI05
2019-09-09 16:37:22.050,VR2W-128365,A69-1602-59336,,,,,CESI07
2019-09-09 16:37:23.062,VR2W-128373,A69-1602-59334,,,,,CESI14
2019-09-09 16:37:24.689,VR2W-128372,A69-1602-59336,,,,,CESI06
2019-09-09 16:37:26.358,VR2W-131531,A69-1602-59334,,,,,CESI04
2019-09-09 16:37:29.585,VR2W-128361,A69-1602-59336,,,,,CESI01
2019-09-09 16:37:33.594,VR2W-128365,A69-1602-59334,,,,,CESI07
2019-09-09 16:37:34.486,VR2W-128963,A69-1602-59336,,,,,Loaner 1
2019-09-09 16:37:35.064,VR2W-128368,A69-1602-59336,,,,,CESI08
2019-09-09 16:37:35.499,VR2W-128367,A69-1602-59336,,,,,CESI03
2019-09-09 16:37:36.249,VR2W-128372,A69-1602-59334,,,,,CESI06
2019-09-09 16:37:38.830,VR2W-135176,A69-1602-59336,,,,,CESI 17
2019-09-09 16:37:39.180,VR2W-135178,A69-1602-59336,,,,,CESI 16
2019-09-09 16:37:40.069,VR2W-128961,A69-1602-59336,,,,,Loaner 3
2019-09-09 16:37:40.396,VR2W-128369,A69-1602-59336,,,,,CESI11
2019-09-09 16:37:40.617,VR2W-128973,A69-1602-59336,,,,,Loaner 4
2019-09-09 16:37:41.127,VR2W-128361,A69-1602-59334,,,,,CESI01
2019-09-09 16:37:42.999,VR2W-128967,A69-1602-59336,,,,,Loaner 2
2019-09-09 16:37:46.031,VR2W-128963,A69-1602-59334,,,,,Loaner 1
2019-09-09 16:37:46.642,VR2W-128368,A69-1602-59334,,,,,CESI08
2019-09-09 16:37:47.173,VR2W-128367,A69-1602-59334,,,,,CESI03
2019-09-09 16:37:50.460,VR2W-135176,A69-1602-59334,,,,,CESI 17
